Series Name,Series Code,Country Name,Country Code,,,,,,,,,,,,,,,,,,
IT.NET.SECR,CC BY-4.0,Secure Internet servers,," so our terminology is consistent with normal user expectations.” [https://www.netcraft.com/] The data reflects the December survey in that year.""","The quality of an economy's infrastructure, including power and communications, is an important element in investment decisions for both domestic and foreign investors. Government effort alone is not enough to meet the need for investments in modern infrastructure; public-private partnerships, especially those involving local providers and financiers, are critical for lowering costs and delivering value for money. In telecommunications, competition in the marketplace, along with sound regulation, is lowering costs, improving quality, and easing access to services around the globe. Today's smartphones and tablets have computer power equivalent to that of yesterday's computers and provide a similar range of functions. Device convergence is thus rendering the conventional definition obsolete.

Comparable statistics on access, use, quality, and affordability of ICT are needed to formulate growth-enabling policies for the sector and to monitor and evaluate the sector's impact on development. Although basic access data are available for many countries, in most developing countries little is known about who uses ICT; what they are used for (school, work, business, research, government); and how they affect people and businesses. The global Partnership on Measuring ICT for Development is helping to set standards, harmonize information and communications technology statistics, and build statistical capacity in developing countries. However, despite significant improvements in the developing world, the gap between the ICT haves and have-nots remains.

Access to telecommunication services rose on an unprecedented scale over the past two decades. This growth was driven primarily by wireless technologies and liberalization of telecommunications markets, which have enabled faster and less costly network rollout. Mobile communications have a particularly important impact in rural areas. The mobility, ease of use, flexible deployment, and relatively low and declining rollout costs of wireless technologies enable them to reach rural populations with low levels of income and literacy. The next billion mobile subscribers will consist mainly of the rural poor. Access is the key to delivering telecommunications services to people. If the service is not affordable to most people, goals of universal usage will not be met.

Over the past decade new financing and technology, along with privatization and market liberalization, have spurred dramatic growth in telecommunications in many countries. With the rapid development of mobile telephony and the global expansion of the Internet, information and communication technologies are increasingly recognized as essential tools of development, contributing to global integration and enhancing public sector effectiveness, efficiency, and transparency.",,,,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,
IT.NET.SECR.P6,CC BY-4.0,Secure Internet servers (per 1 million people),," so our terminology is consistent with normal user expectations.” [https://www.netcraft.com/] The data reflects the December survey in that year.""","The quality of an economy's infrastructure, including power and communications, is an important element in investment decisions for both domestic and foreign investors. Government effort alone is not enough to meet the need for investments in modern infrastructure; public-private partnerships, especially those involving local providers and financiers, are critical for lowering costs and delivering value for money. In telecommunications, competition in the marketplace, along with sound regulation, is lowering costs, improving quality, and easing access to services around the globe. Today's smartphones and tablets have computer power equivalent to that of yesterday's computers and provide a similar range of functions. Device convergence is thus rendering the conventional definition obsolete.

Comparable statistics on access, use, quality, and affordability of ICT are needed to formulate growth-enabling policies for the sector and to monitor and evaluate the sector's impact on development. Although basic access data are available for many countries, in most developing countries little is known about who uses ICT; what they are used for (school, work, business, research, government); and how they affect people and businesses. The global Partnership on Measuring ICT for Development is helping to set standards, harmonize information and communications technology statistics, and build statistical capacity in developing countries. However, despite significant improvements in the developing world, the gap between the ICT haves and have-nots remains.

Access to telecommunication services rose on an unprecedented scale over the past two decades. This growth was driven primarily by wireless technologies and liberalization of telecommunications markets, which have enabled faster and less costly network rollout. Mobile communications have a particularly important impact in rural areas. The mobility, ease of use, flexible deployment, and relatively low and declining rollout costs of wireless technologies enable them to reach rural populations with low levels of income and literacy. The next billion mobile subscribers will consist mainly of the rural poor. Access is the key to delivering telecommunications services to people. If the service is not affordable to most people, goals of universal usage will not be met.

Over the past decade new financing and technology, along with privatization and market liberalization, have spurred dramatic growth in telecommunications in many countries. With the rapid development of mobile telephony and the global expansion of the Internet, information and communication technologies are increasingly recognized as essential tools of development, contributing to global integration and enhancing public sector effectiveness, efficiency, and transparency.",,,,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,
SL.EMP.SELF.FE.ZS,CC BY-4.0,"Self-employed, female (% of female employment) (modeled ILO estimate)",,"Breaking down employment information by status in employment provides a statistical basis for describing workers' behaviour and conditions of work, and for defining an individual's socio-economic group. A high proportion of wage and salaried workers in a country can signify advanced economic development. If the proportion of own-account workers (self-employed without hired employees) is sizeable, it may be an indication of a large agriculture sector and low growth in the formal economy. A high proportion of contributing family workers — generally unpaid, although compensation might come indirectly in the form of family income — may indicate weak development, little job growth, and often a large rural economy.

Each status group faces different economic risks, and contributing family workers and own-account workers are the most vulnerable - and therefore the most likely to fall into poverty. They are the least likely to have formal work arrangements, are the least likely to have social protection and safety nets to guard against economic shocks, and often are incapable of generating sufficient savings to offset these shocks.","Data are drawn from labor force surveys and household surveys, supplemented by official estimates and censuses for a small group of countries. Due to differences in definitions and coverage across countries, there are limitations for comparing data across countries and over time even within a country. Estimates of women in employment are not comparable internationally, reflecting that demographic, social, legal, and cultural trends and norms determine whether women's activities are regarded as economic.",,,"Given the exceptional situation, including the scarcity of relevant data, the  ILO modeled estimates and projections from 2020 onwards are subject to substantial uncertainty.",,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,
SL.EMP.SELF.MA.ZS,CC BY-4.0,"Self-employed, male (% of male employment) (modeled ILO estimate)",,"Breaking down employment information by status in employment provides a statistical basis for describing workers' behaviour and conditions of work, and for defining an individual's socio-economic group. A high proportion of wage and salaried workers in a country can signify advanced economic development. If the proportion of own-account workers (self-employed without hired employees) is sizeable, it may be an indication of a large agriculture sector and low growth in the formal economy. A high proportion of contributing family workers — generally unpaid, although compensation might come indirectly in the form of family income — may indicate weak development, little job growth, and often a large rural economy.

Each status group faces different economic risks, and contributing family workers and own-account workers are the most vulnerable - and therefore the most likely to fall into poverty. They are the least likely to have formal work arrangements, are the least likely to have social protection and safety nets to guard against economic shocks, and often are incapable of generating sufficient savings to offset these shocks.","Data are drawn from labor force surveys and household surveys, supplemented by official estimates and censuses for a small group of countries. Due to differences in definitions and coverage across countries, there are limitations for comparing data across countries and over time even within a country. Estimates of women in employment are not comparable internationally, reflecting that demographic, social, legal, and cultural trends and norms determine whether women's activities are regarded as economic.",,,"Given the exceptional situation, including the scarcity of relevant data, the  ILO modeled estimates and projections from 2020 onwards are subject to substantial uncertainty.",,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,
SL.EMP.SELF.ZS,CC BY-4.0,"Self-employed, total (% of total employment) (modeled ILO estimate)",,"Breaking down employment information by status in employment provides a statistical basis for describing workers' behaviour and conditions of work, and for defining an individual's socio-economic group. A high proportion of wage and salaried workers in a country can signify advanced economic development. If the proportion of own-account workers (self-employed without hired employees) is sizeable, it may be an indication of a large agriculture sector and low growth in the formal economy. A high proportion of contributing family workers — generally unpaid, although compensation might come indirectly in the form of family income — may indicate weak development, little job growth, and often a large rural economy.

Each status group faces different economic risks, and contributing family workers and own-account workers are the most vulnerable - and therefore the most likely to fall into poverty. They are the least likely to have formal work arrangements, are the least likely to have social protection and safety nets to guard against economic shocks, and often are incapable of generating sufficient savings to offset these shocks.","Data are drawn from labor force surveys and household surveys, supplemented by official estimates and censuses for a small group of countries. Due to differences in definitions and coverage across countries, there are limitations for comparing data across countries and over time even within a country. Estimates of women in employment are not comparable internationally, reflecting that demographic, social, legal, and cultural trends and norms determine whether women's activities are regarded as economic.",,,"Given the exceptional situation, including the scarcity of relevant data, the  ILO modeled estimates and projections from 2020 onwards are subject to substantial uncertainty.",,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,
BX.GSR.NFSV.CD,CC BY-4.0,"Service exports (BoP, current US$)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
BM.GSR.NFSV.CD,CC BY-4.0,"Service imports (BoP, current US$)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
NV.SRV.TOTL.ZS,CC BY-4.0,"Services, value added (% of GDP)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
NV.SRV.TOTL.KD.ZG,CC BY-4.0,"Services, value added (annual % growth)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
NV.SRV.TOTL.KD,CC BY-4.0,"Services, value added (constant 2015 US$)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
NV.SRV.TOTL.KN,CC BY-4.0,"Services, value added (constant LCU)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
NV.SRV.TOTL.CN,CC BY-4.0,"Services, value added (current LCU)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
NV.SRV.TOTL.CD,CC BY-4.0,"Services, value added (current US$)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
NV.SRV.EMPL.KD,CC BY-4.0,"Services, value added per worker (constant 2015 US$)",,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
SP.POP.BRTH.MF,CC BY-4.0,Sex ratio at birth (male births per female births),,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
TM.TAX.MRCH.IP.ZS,CC BY-4.0,"Share of tariff lines with international peaks, all products (%)",Share of tariff lines with international peaks is the share of lines in the tariff schedule with tariff rates that exceed 15 percent.,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
TM.TAX.MANF.IP.ZS,CC BY-4.0,"Share of tariff lines with international peaks, manufactured products (%)",Share of tariff lines with international peaks is the share of lines in the tariff schedule with tariff rates that exceed 15 percent. Manufactured products are commodities classified in SITC revision 3 sections 5-8 excluding division 68.,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by,,,,,,,,,,,,,
